net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3,5200,0.793941,0.159984,0.633956,0.009,52.280,1.000
Net3,5400,0.595005,0.117451,0.477554,0.009,54.686,1.000
Net3,5600,0.698093,0.189083,0.509010,0.009,56.597,1.000
Net3,5800,0.589681,0.123815,0.465866,0.009,58.504,1.000
Net3,6000,0.565645,0.181902,0.383743,0.009,60.389,1.000
Net3,6200,0.609370,0.248906,0.360464,0.009,62.326,1.000
Net3,6400,0.486171,0.155987,0.330184,0.009,64.237,1.000
Net3,6600,0.574721,0.251741,0.322980,0.009,66.654,1.000
Net3,6800,0.449882,0.169826,0.280055,0.009,68.597,1.000
Net3,7000,0.376668,0.139910,0.236758,0.009,70.528,1.000
Net3,7200,0.388029,0.173401,0.214629,0.009,72.491,1.000
Net3,7400,0.369313,0.185719,0.183595,0.009,74.414,1.000
Net3,7600,0.551674,0.392990,0.158684,0.009,76.317,1.000
Net3,7800,0.279702,0.153588,0.126114,0.009,78.735,1.000
Net3,8000,0.286349,0.159498,0.126851,0.010,80.671,1.000
Net3,8200,0.345850,0.234771,0.111080,0.009,82.611,1.000
Net3,8400,0.182939,0.085606,0.097333,0.009,84.518,1.000
Net3,8600,0.222106,0.143161,0.078945,0.009,86.410,1.000
Net3,8800,0.211173,0.140428,0.070745,0.009,88.316,1.000
Net3,9000,0.219182,0.155252,0.063930,0.010,90.740,1.000
Net3,9200,0.138944,0.080110,0.058834,0.009,92.641,1.000
Net3,9400,0.146541,0.087642,0.058899,0.009,94.548,1.000
Net3,9600,0.142043,0.091233,0.050810,0.009,96.463,1.000
Net3,9800,0.095501,0.046302,0.049199,0.009,98.371,1.000
Net3,10000,0.103185,0.054135,0.049050,0.009,100.298,1.000
Net3,10200,0.089348,0.046677,0.042670,0.014,102.702,1.000
Net3,10400,0.110168,0.061807,0.048361,0.009,104.640,1.000
Net3,10600,0.096639,0.055784,0.040855,0.009,106.552,1.000
Net3,10800,0.079394,0.042792,0.036602,0.010,108.483,1.000
Net3,11000,0.084208,0.048307,0.035901,0.011,110.429,1.000
Net3,11200,0.085274,0.045269,0.040004,0.009,112.350,1.000
Net3,11400,0.080621,0.044516,0.036105,0.015,114.754,1.000
Net3,11600,0.069011,0.041076,0.027935,0.009,116.683,1.000
Net3,11800,0.062536,0.027480,0.035056,0.009,118.588,1.000
Net3,12000,0.086765,0.052638,0.034126,0.009,120.490,1.000
Net3,12200,0.069105,0.036442,0.032663,0.010,122.417,1.000
Net3,12400,0.080703,0.047673,0.033030,0.009,124.322,1.000
Net3,12600,0.067189,0.035458,0.031731,0.014,126.668,1.000
Net3,12800,0.058984,0.028297,0.030687,0.010,128.626,1.000
Net3,13000,0.057435,0.024821,0.032614,0.009,130.583,1.000
Net3,13200,0.057176,0.021135,0.036041,0.009,132.547,1.000
Net3,13400,0.057136,0.026454,0.030683,0.009,134.474,1.000
Net3,13600,0.079222,0.049533,0.029689,0.009,136.359,1.000
Net3,13800,0.050942,0.022391,0.028552,0.016,138.748,1.000
Net3,14000,0.050553,0.025265,0.025288,0.010,140.744,1.000
Net3,14200,0.043914,0.013878,0.030037,0.009,142.659,1.000
Net3,14400,0.045905,0.020497,0.025408,0.009,144.565,1.000
Net3,14600,0.049730,0.023216,0.026514,0.011,146.487,1.000
Net3,14800,0.047118,0.020571,0.026547,0.009,148.411,1.000
