net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net2,16400,0.031743,0.013686,0.024076,0.010,176.949,0.750
Net2,16600,0.033415,0.014421,0.025326,0.009,178.957,0.750
Net2,16800,0.031780,0.013998,0.023710,0.010,181.020,0.750
Net2,17000,0.034612,0.016403,0.024278,0.012,183.258,0.750
Net2,17200,0.031313,0.013018,0.024393,0.010,185.723,0.750
Net2,17400,0.031350,0.012383,0.025290,0.011,187.758,0.750
Net2,17600,0.032379,0.014249,0.024173,0.015,189.818,0.750
Net2,17800,0.031321,0.014299,0.022697,0.010,191.835,0.750
Net2,18000,0.031820,0.014255,0.023421,0.010,193.860,0.750
Net2,18200,0.030587,0.012493,0.024126,0.016,196.292,0.750
Net2,18400,0.032507,0.014726,0.023708,0.010,198.570,0.750
Net2,18600,0.031953,0.014993,0.022613,0.010,200.606,0.750
Net2,18800,0.031266,0.013102,0.024219,0.010,202.622,0.750
Net2,19000,0.030810,0.013873,0.022582,0.010,204.657,0.750
Net2,19200,0.029168,0.012742,0.021902,0.010,206.716,0.750
Net2,19400,0.029707,0.011610,0.024129,0.010,209.293,0.750
Net2,19600,0.028484,0.011745,0.022319,0.010,211.340,0.750
Net2,19800,0.032160,0.013558,0.024803,0.010,213.408,0.750
Net2,20000,0.028577,0.010662,0.023888,0.011,215.473,0.750
Net3,1,0.068676,0.018667,0.066678,0.010,0.010,0.750
Net3,200,0.129375,0.044793,0.112776,0.010,2.081,0.750
Net3,400,0.082869,0.023524,0.079127,0.013,4.363,0.750
Net3,600,1.485184,1.433784,0.068533,0.010,6.733,0.750
Net3,800,0.425375,0.376529,0.065128,0.010,8.781,0.750
Net3,1000,0.099236,0.052676,0.062080,0.010,10.893,0.750
Net3,1200,0.178620,0.135083,0.058049,0.010,12.987,0.750
Net3,1400,0.116088,0.072947,0.057522,0.010,15.088,0.750
Net3,1600,2.614969,2.571695,0.057698,0.016,17.686,0.750
Net3,1800,0.267101,0.225796,0.055072,0.010,19.815,0.750
Net3,2000,0.907996,0.869561,0.051247,0.010,21.919,0.750
Net3,2200,0.522331,0.485810,0.048695,0.011,24.043,0.750
Net3,2400,0.331951,0.295121,0.049107,0.010,26.141,0.750
Net3,2600,0.550879,0.515476,0.047203,0.015,28.442,0.750
Net3,2800,0.158112,0.124177,0.045247,0.010,30.905,0.750
Net3,3000,0.063736,0.032243,0.041990,0.010,32.936,0.750
Net3,3200,0.382037,0.353421,0.038154,0.010,34.984,0.750
Net3,3400,0.410665,0.382248,0.037889,0.010,37.030,0.750
Net3,3600,0.252066,0.220740,0.041769,0.010,39.076,0.750
Net3,3800,0.114169,0.085637,0.038043,0.016,41.567,0.750
Net3,4000,0.609364,0.581314,0.037400,0.010,43.774,0.750
Net3,4200,0.053306,0.026571,0.035647,0.010,45.837,0.750
Net3,4400,0.146777,0.121032,0.034326,0.010,47.888,0.750
Net3,4600,0.050648,0.026842,0.031741,0.010,49.922,0.750
Net3,4800,0.145622,0.120586,0.033381,0.010,51.964,0.750
Net3,5000,0.254429,0.230781,0.031531,0.010,54.558,0.750
Net3,5200,0.067590,0.043934,0.031542,0.011,56.686,0.750
Net3,5400,0.098118,0.075401,0.030290,0.010,58.795,0.750
Net3,5600,0.073977,0.053311,0.027555,0.010,60.837,0.750
Net3,5800,0.049453,0.028020,0.028577,0.010,62.870,0.750
Net3,6000,0.133456,0.112777,0.027572,0.012,65.140,0.750
Net3,6200,0.081824,0.062715,0.025479,0.010,67.467,0.750
Net3,6400,0.199229,0.180116,0.025484,0.010,69.517,0.750
Net3,6600,0.071241,0.053988,0.023003,0.012,71.586,0.750
Net3,6800,0.311092,0.291496,0.026128,0.010,73.642,0.750
Net3,7000,0.053590,0.035785,0.023740,0.010,75.694,0.750
Net3,7200,0.173657,0.155349,0.024410,0.010,78.277,0.750
Net3,7400,0.044148,0.026292,0.023809,0.010,80.298,0.750
Net3,7600,0.056885,0.040243,0.022189,0.010,82.383,0.750
Net3,7800,0.165929,0.151522,0.019210,0.010,84.420,0.750
Net3,8000,0.047788,0.033073,0.019619,0.010,86.489,0.750
Net3,8200,0.029112,0.015109,0.018671,0.014,88.690,0.750
Net3,8400,0.037708,0.022352,0.020474,0.010,91.144,0.750
Net3,8600,0.111698,0.096183,0.020686,0.010,93.204,0.750
Net3,8800,0.033672,0.020073,0.018133,0.010,95.261,0.750
Net3,9000,0.032988,0.019828,0.017546,0.011,97.334,0.750
Net3,9200,0.047812,0.035086,0.016967,0.010,99.388,0.750
Net3,9400,0.041454,0.028404,0.017400,0.013,101.824,0.750
Net3,9600,0.026081,0.013337,0.016992,0.010,104.056,0.750
Net3,9800,0.033639,0.022241,0.015197,0.010,106.075,0.750
Net3,10000,0.098951,0.086313,0.016850,0.010,108.082,0.750
Net3,10200,0.040430,0.028782,0.015531,0.010,110.106,0.750
Net3,10400,0.028720,0.018083,0.014183,0.010,112.178,0.750
Net3,10600,0.031592,0.020241,0.015135,0.010,114.776,0.750
Net3,10800,0.024315,0.014237,0.013438,0.010,116.893,0.750
Net3,11000,0.024097,0.012490,0.015477,0.010,118.984,0.750
Net3,11200,0.028346,0.016668,0.015572,0.010,121.029,0.750
Net3,11400,0.030940,0.020039,0.014534,0.010,123.095,0.750
Net3,11600,0.022107,0.011880,0.013636,0.013,125.432,0.750
Net3,11800,0.027397,0.017662,0.012980,0.010,127.810,0.750
Net3,12000,0.022531,0.012790,0.012987,0.010,129.895,0.750
Net3,12200,0.026621,0.017085,0.012714,0.010,132.010,0.750
Net3,12400,0.024134,0.014611,0.012698,0.011,134.078,0.750
Net3,12600,0.027467,0.017648,0.013092,0.010,136.112,0.750
Net3,12800,0.022219,0.012591,0.012838,0.010,138.718,0.750
Net3,13000,0.022495,0.013261,0.012313,0.011,140.785,0.750
Net3,13200,0.019434,0.010001,0.012578,0.010,142.849,0.750
Net3,13400,0.019482,0.010851,0.011507,0.010,144.922,0.750
Net3,13600,0.022626,0.014084,0.011389,0.011,147.011,0.750
Net3,13800,0.020078,0.011368,0.011613,0.013,149.263,0.750
Net3,14000,0.017887,0.009683,0.010939,0.010,151.660,0.750
Net3,14200,0.021924,0.013305,0.011492,0.010,153.714,0.750
Net3,14400,0.016064,0.008063,0.010669,0.010,155.809,0.750
Net3,14600,0.019555,0.010944,0.011481,0.010,157.901,0.750
Net3,14800,0.017966,0.009923,0.010724,0.010,160.006,0.750
Net3,15000,0.021539,0.013138,0.011202,0.015,162.647,0.750
Net3,15200,0.015302,0.007610,0.010255,0.010,164.738,0.750
Net3,15400,0.017608,0.009898,0.010280,0.011,166.803,0.750
Net3,15600,0.015459,0.008119,0.009787,0.010,168.886,0.750
Net3,15800,0.015023,0.007413,0.010147,0.010,170.990,0.750
Net3,16000,0.015695,0.008630,0.009419,0.013,173.226,0.750
Net3,16200,0.014114,0.006833,0.009708,0.011,175.724,0.750
Net3,16400,0.014664,0.007495,0.009559,0.011,177.845,0.750
Net3,16600,0.016388,0.008785,0.010138,0.010,179.954,0.750
Net3,16800,0.014016,0.006745,0.009695,0.011,182.039,0.750
Net3,17000,0.015103,0.008004,0.009464,0.010,184.130,0.750
Net3,17200,0.013567,0.006118,0.009932,0.016,186.696,0.750
Net3,17400,0.014106,0.006799,0.009742,0.010,188.849,0.750
Net3,17600,0.013605,0.006453,0.009536,0.010,190.913,0.750
Net3,17800,0.013982,0.006849,0.009512,0.010,193.018,0.750
Net3,18000,0.012654,0.005777,0.009169,0.010,195.091,0.750
Net3,18200,0.014535,0.007075,0.009947,0.015,197.224,0.750
Net3,18400,0.013064,0.006019,0.009394,0.010,199.761,0.750
Net3,18600,0.012944,0.006376,0.008756,0.010,201.838,0.750
Net3,18800,0.013638,0.006188,0.009934,0.010,203.902,0.750
Net3,19000,0.013593,0.006542,0.009401,0.010,205.987,0.750
Net3,19200,0.013715,0.006894,0.009095,0.010,208.070,0.750
Net3,19400,0.013033,0.006001,0.009376,0.013,210.521,0.750
Net3,19600,0.011937,0.005411,0.008701,0.010,212.731,0.750
Net3,19800,0.012601,0.005606,0.009327,0.010,214.790,0.750
Net3,20000,0.012716,0.005706,0.009346,0.010,216.837,0.750
Net4,1,0.051250,0.014563,0.048916,0.010,0.010,0.750
Net4,200,0.064858,0.017378,0.063307,0.010,2.054,0.750
