net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net11(),41800,0.003012,0.001254,0.001758,0.020,875.919,1.000
Net11(),42000,0.002486,0.000843,0.001643,0.020,879.907,1.000
Net11(),42200,0.002529,0.000886,0.001643,0.031,883.926,1.000
Net11(),42400,0.002396,0.000720,0.001676,0.020,888.437,1.000
Net11(),42600,0.002840,0.001153,0.001687,0.019,892.467,1.000
Net11(),42800,0.002760,0.000948,0.001812,0.025,896.662,1.000
Net11(),43000,0.002277,0.000734,0.001543,0.019,901.048,1.000
Net11(),43200,0.002191,0.000693,0.001498,0.020,905.107,1.000
Net11(),43400,0.002703,0.001076,0.001628,0.029,909.616,1.000
Net11(),43600,0.002292,0.000634,0.001657,0.019,913.800,1.000
Net11(),43800,0.002252,0.000660,0.001592,0.020,917.829,1.000
Net11(),44000,0.002049,0.000631,0.001418,0.023,922.412,1.000
Net11(),44200,0.002405,0.000777,0.001628,0.019,926.348,1.000
Net11(),44400,0.002170,0.000582,0.001587,0.019,930.348,1.000
Net11(),44600,0.002032,0.000526,0.001506,0.019,934.843,1.000
Net11(),44800,0.002241,0.000589,0.001652,0.020,938.824,1.000
Net11(),45000,0.002128,0.000497,0.001631,0.021,942.819,1.000
Net11(),45200,0.002051,0.000589,0.001462,0.020,947.342,1.000
Net11(),45400,0.001968,0.000518,0.001450,0.020,951.340,1.000
Net11(),45600,0.002075,0.000613,0.001462,0.019,955.318,1.000
Net11(),45800,0.001933,0.000522,0.001411,0.023,959.874,1.000
Net11(),46000,0.002021,0.000501,0.001521,0.019,963.877,1.000
Net11(),46200,0.001948,0.000497,0.001451,0.019,967.847,1.000
Net11(),46400,0.001932,0.000487,0.001446,0.019,972.368,1.000
Net11(),46600,0.002064,0.000525,0.001539,0.019,976.362,1.000
Net11(),46800,0.001888,0.000460,0.001427,0.025,980.584,1.000
Net11(),47000,0.002025,0.000522,0.001503,0.019,984.959,1.000
Net11(),47200,0.001902,0.000391,0.001510,0.020,988.937,1.000
Net11(),47400,0.001915,0.000441,0.001474,0.024,993.332,1.000
Net11(),47600,0.002037,0.000454,0.001582,0.019,997.575,1.000
Net11(),47800,0.001856,0.000416,0.001440,0.019,1001.549,1.000
Net11(),48000,0.001841,0.000407,0.001434,0.019,1006.080,1.000
Net11(),48200,0.001764,0.000393,0.001371,0.019,1010.055,1.000
Net11(),48400,0.001856,0.000414,0.001442,0.019,1014.070,1.000
Net11(),48600,0.001916,0.000415,0.001501,0.020,1018.585,1.000
Net11(),48800,0.002029,0.000444,0.001585,0.020,1022.596,1.000
Net11(),49000,0.001933,0.000429,0.001504,0.020,1026.624,1.000
Net11(),49200,0.001861,0.000394,0.001467,0.019,1031.160,1.000
Net11(),49400,0.001901,0.000416,0.001485,0.019,1035.176,1.000
Net11(),49600,0.001757,0.000416,0.001341,0.019,1039.168,1.000
Net11(),49800,0.001811,0.000394,0.001417,0.020,1043.754,1.000
Net11(),50000,0.001857,0.000419,0.001437,0.019,1047.736,1.000
